volume_file,full_path,slice_idx,f000,f001,f002,f003,f004,f005,f006,f007,f008,f009,f010,f011,f012,f013,f014,f015,f016,f017,f018,f019,f020,f021,f022,f023,f024,f025,f026,f027,f028,f029,f030,f031,f032,f033,f034,f035,f036,f037,f038,f039,f040,f041,f042,f043,f044,f045,f046,f047,f048,f049,f050,f051,f052,f053,f054,f055,f056,f057,f058,f059,f060,f061,f062,f063,f064,f065,f066,f067,f068,f069,f070,f071,f072,f073,f074,f075,f076,f077,f078,f079,f080,f081,f082,f083,f084,f085,f086,f087,f088,f089,f090,f091,f092,f093,f094,f095,f096,f097,f098,f099,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,2,0.0008333083,-0.011077056,-0.06932201,0.2322333,0.08535662,0.13052467,0.016651858,-0.2818785,0.2446315,0.20104915,0.13136744,0.06633969,-0.14249742,0.21268862,0.034240384,-0.7470324,-0.15005693,0.06560242,-0.031077813,-0.101308,-0.03657023,0.10013625,0.06822914,-0.06289658,-0.12639397,-0.03103395,-0.04375381,-0.01769336,-0.21168393,0.02613648,0.000110522844,0.092189685,-0.08287834,-0.048765108,0.11227669,-0.0614348,0.06798744,0.05359025,0.049163952,0.017178543,0.08231058,0.27714378,0.14036176,0.09307843,0.17527604,-0.034955546,-0.112209305,0.069834635,0.1912179,0.19745177,0.044815075,-0.029646011,-0.17259438,0.00018605217,-0.20754504,-0.13458951,0.14369595,0.04294334,-0.13467777,0.041463684,0.10273969,-0.05358638,-0.025347365,-0.110806234,-0.45187697,0.023128038,-0.0009576827,-0.11108596,0.28845,-0.08148683,0.028072443,-0.09616673,0.086122155,-0.07694447,0.02144999,0.0057215095,-0.00014440576,-0.17936389,-0.17490172,0.059194904,0.06664702,0.03701353,0.22909269,-0.09498796,0.13847385,-0.026098166,0.058905922,-0.088176265,-0.23974112,0.08354853,0.121290155,-0.15907672,0.12699841,-0.103603564,-0.013460379,-0.086260214,-0.02307321,-0.025683824,-0.04869751,0.08705802,0.0338427,0.0036063567,-0.17961168,0.082546376,0.020681508,-0.018172437,-0.10754922,-0.004641488,-0.0018085684,0.19821332,-0.25750113,0.31420144,-0.0016227067,0.09224498,-0.15975225,0.057761863,-0.1137014,-0.0059320126,0.07345586,0.03408578,-0.07008207,-0.10924418,-0.20552012,-0.029167019,0.04871761,0.118383,0.03799628,0.04560874
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,3,0.023245217,-0.05003529,-0.010010706,0.26213926,0.06236421,0.13117029,0.0041684806,-0.29481733,0.24881831,0.18022141,0.21385992,0.07556163,-0.16461137,0.21766694,0.045932077,-0.7082462,-0.11857179,0.040035605,-0.05594415,-0.20825195,-0.053920154,0.055255543,0.066988334,0.043844547,-0.19235978,-0.031168202,-0.0451831,-0.006844949,-0.23911664,0.012270688,-0.065652065,0.04050627,-0.046744555,-0.054973006,0.028250674,-0.060631745,0.083224975,0.122921765,0.044715926,-0.00123059,-0.013729054,0.18714401,0.15246852,0.07635191,0.20563793,0.01193092,-0.07162571,0.06477542,0.16409741,0.15330732,0.025988236,-0.009914661,-0.072216436,-0.015237905,-0.123093046,-0.103331774,0.15237232,0.008219536,-0.19151342,0.08362405,0.15610771,0.010566119,0.0033487864,-0.07134415,-0.446104,-0.014593987,-0.02813211,-0.06974761,0.32674295,-0.0016350131,-0.009230167,-0.15245053,0.123590276,-0.08501383,0.06270494,0.011946814,-0.013819879,-0.15059586,-0.22146213,0.019956999,0.16571106,0.040536374,0.21634558,-0.06385846,0.10042268,0.026385276,0.11001888,-0.123686016,-0.26526412,0.07281574,0.09289065,-0.12557891,0.1035455,-0.07128981,-0.07546621,-0.038006984,-0.02945295,-0.055073615,-0.0017730119,0.0071052685,0.040286873,-0.012031265,-0.14544542,0.10731229,0.13366854,-0.01212867,-0.119656116,-0.0637377,-0.046583492,0.15968904,-0.25036418,0.30223742,-0.08392157,0.03026845,-0.16308725,0.071614094,-0.16077359,0.036300067,0.07300836,0.06366007,-0.00745441,-0.087520644,-0.23120724,-0.10985675,0.08450743,0.1257491,0.05263848,0.100110814
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,4,0.067671634,-0.022464335,-0.0020233998,0.24902658,0.016407669,0.10874159,-0.031094152,-0.32496455,0.2226587,0.07847036,0.30912796,0.06527667,-0.14810942,0.29529715,-0.07050021,-0.69617605,-0.18436283,0.1311474,-0.048800137,-0.24422191,0.061542373,0.103326604,0.13948697,-0.019557148,-0.18476164,-0.021400752,-0.15133668,0.028314587,-0.23878093,0.017207973,-0.020989038,0.11343176,-0.04154315,-0.051921733,0.0083995145,-0.09314531,0.15902558,0.13520828,0.08845309,0.005260003,-0.053112168,0.082789905,0.17737633,-0.021759057,0.18631798,0.024296455,-0.059145328,0.13207857,0.17794845,0.087736316,0.0383378,-0.03817043,-0.0006168592,-0.0011301227,-0.16743106,-0.06538868,0.22649913,0.016650598,-0.2281259,0.041067667,0.1369181,0.019902373,-0.08591479,-0.0713407,-0.43562117,0.013806609,0.069021255,-0.094825216,0.29917732,-0.019430423,-0.10678234,-0.18724845,0.12106086,-0.0021020137,0.0919475,0.02201679,0.02258305,-0.1738853,-0.2454775,0.019154768,0.13291617,-0.16189808,0.19929115,-0.019682718,0.19549622,-0.018948495,0.12208919,-0.09953019,-0.22469044,0.09321374,0.044541396,-0.16459782,0.19984515,-0.034288965,-0.072660714,0.096592955,-0.055799946,-0.057441693,0.048772536,-0.036874935,0.052793507,-0.0057276823,-0.14179093,0.180249,0.12895164,-0.0033697858,-0.13100018,-0.084594294,-0.16669312,0.17805456,-0.22255585,0.2920563,-0.064261466,0.082907304,-0.19982034,0.05993052,-0.18557824,0.034448817,0.17235896,0.038692646,-0.016956631,-0.11518795,-0.18743521,-0.0859169,-0.019639866,0.10750684,0.05982606,0.07715872
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,5,0.036798954,0.0064182365,-0.020762559,0.19829269,-0.025721736,0.09633818,0.031625822,-0.32797423,0.09327997,0.025935277,0.23548819,0.08094206,-0.043322682,0.29507825,-0.11294286,-0.6901819,-0.17397135,0.10656093,-0.006588891,-0.12746471,0.116251685,0.08878721,0.09778854,-0.030600421,-0.19188681,-0.04001671,-0.14764337,0.087837204,-0.15221962,0.026345335,-0.033197764,0.10046171,-0.11737546,-0.10211051,0.029435016,-0.10733996,0.1449367,0.11263144,0.094142966,0.04265146,-0.04441705,0.08639398,0.15884,-0.026877476,0.1803703,-0.032098196,-0.05612733,0.101606086,0.22306563,0.056061983,0.030875359,-0.10023854,-0.00973554,-0.04857553,-0.08574019,-0.10267487,0.24245961,-0.02544802,-0.21334116,0.029420538,0.16700895,-0.023300325,-0.19225405,-0.11550934,-0.42146406,0.024229717,0.12123932,-0.060988955,0.28666794,-0.044577107,-0.033239134,-0.23293132,0.07524456,0.048630275,0.072781034,-0.0326865,-0.0016131536,-0.19793281,-0.24042907,0.0412127,0.14527985,-0.23842359,0.13922696,-0.0044051255,0.1631656,-0.048915446,0.080086656,-0.045439206,-0.18020208,0.03809713,0.11454467,-0.17252733,0.15288733,-0.029158888,-0.057854913,0.085355036,-0.07003036,-0.08876565,-0.022041583,0.0042853504,0.06943332,0.028085953,-0.2369848,0.1668019,0.08696756,0.010526821,-0.09744988,-0.077549875,-0.18512073,0.12524053,-0.1482466,0.3102942,-0.07569027,0.1699358,-0.19271994,-0.032466955,-0.19935761,-0.0061318204,0.14968938,0.029432261,-0.04255912,-0.13156468,-0.13164665,0.03230501,-0.073044755,0.12441147,0.037908744,-0.018920463
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,6,0.070299566,-0.01772669,-0.006709116,0.17863178,-0.09839693,0.057651572,0.034030564,-0.3215947,0.028622769,-0.071472116,0.21492262,0.051959112,0.015121473,0.32580674,-0.1599302,-0.7128818,-0.15340383,0.09388285,-0.010469399,-0.06654325,0.08689068,0.0635859,0.12124312,-0.033601247,-0.2228528,-0.039110888,-0.1331025,0.20327942,-0.17511567,0.045806784,0.009947668,0.007349965,-0.1341513,-0.1615178,0.052459057,-0.06871366,0.14706078,0.08331172,0.038978226,0.07329662,-0.14007142,0.111997396,0.18796621,-0.06959881,0.20541453,-0.04998275,0.03153494,0.032096826,0.20429415,0.007264492,0.012928586,-0.11290439,0.036468323,-0.12219709,0.037728176,-0.031632334,0.26257586,-0.06791848,-0.22675419,0.048579503,0.22023256,-0.08886786,-0.23215444,-0.120298184,-0.46743876,-0.012884235,0.09702261,0.013340438,0.21297763,-0.0067196395,-0.028341223,-0.26021343,0.0881851,0.17679983,0.09973483,-0.075336926,-0.07448348,-0.24637078,-0.17837426,0.051674396,0.23708335,-0.2776036,0.0696391,0.017852489,0.09428441,-0.014914487,0.060454644,-0.057546344,-0.1547473,0.030099923,0.17078885,-0.17738734,0.11725261,-0.06979887,-0.08546817,0.15243289,-0.06228581,-0.09271571,0.041020542,-0.045197062,0.10563443,0.017109962,-0.32016724,0.21017939,0.072814405,0.0455833,-0.091402546,-0.090023175,-0.18317167,0.019134548,-0.09039053,0.39083016,-0.05368518,0.25031012,-0.155247,-0.10385874,-0.23977979,0.03269762,0.12958571,-0.01555891,-0.077920556,-0.06079814,-0.16023508,0.12681088,-0.07832645,0.1770614,0.005791585,-0.03877974
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_1.npy,7,0.027751574,-0.051075786,0.0039158277,0.18992232,-0.061092682,0.049468946,-0.063833274,-0.30019826,-0.01826527,-0.1546323,0.18968894,-0.03026437,-0.083801284,0.23835967,-0.20676263,-0.73096806,-0.12499732,0.18925525,-0.0149991065,-0.03828114,0.1270902,0.0760349,0.14017597,-0.08752254,-0.23363829,-0.05490178,-0.14414598,0.24043882,-0.24343543,-0.080974475,-0.008591676,-0.010844358,-0.13559572,-0.16181262,0.055697992,-0.03174868,0.17194429,0.067622006,-0.030237228,0.08079681,-0.117723405,0.13936347,0.20129006,-0.07502016,0.15410471,-0.0015134066,0.15256256,-0.013369903,0.17189337,0.025725085,-0.011871031,-0.05537886,0.07592419,-0.12809865,0.066373184,0.021382831,0.19797191,-0.074446246,-0.2683066,0.051946566,0.14467207,-0.2189897,-0.22655135,-0.16088822,-0.47904682,-0.03226365,0.119912446,0.047334976,0.21238753,0.034657586,-0.03780266,-0.19681719,0.15327239,0.18870789,0.07118825,-0.20912798,-0.1112436,-0.26436287,-0.14697823,0.013235593,0.22711475,-0.3430395,0.0010464303,0.03309977,-0.015756072,0.003346242,0.004306402,-0.04169568,-0.21695063,0.017940829,0.24785861,-0.11794983,0.121940345,-0.010379277,-0.09849524,0.17327446,-0.05821452,-0.0829815,0.11258046,-0.032142885,0.08577046,0.0763786,-0.31042612,0.22883901,0.05080252,0.08967186,-0.050994128,-0.09149915,-0.12644622,-0.0035008714,-0.061259013,0.4494557,-0.01153557,0.29016423,-0.09470694,-0.0719645,-0.24527653,0.069385216,0.18930727,-0.061265912,-0.1300025,-0.036206767,-0.2568178,0.1180395,-0.036057197,0.19523309,-0.042364158,-0.061734248
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,0,0.057747453,-0.03576003,-0.024346577,0.22556467,-0.023758385,0.08020479,-0.018570788,-0.285898,0.22422293,0.09929516,0.20290132,0.068099104,-0.15355359,0.26884276,-0.04803157,-0.7041765,-0.16427031,0.11018272,-0.020241246,-0.21709488,0.04302859,0.14554857,0.11961739,-0.024008676,-0.1851323,-0.030844778,-0.13297199,0.02439397,-0.19233635,0.014782218,-0.029259779,0.12685503,-0.045736454,-0.06580002,0.04058859,-0.09414447,0.14264268,0.10509804,0.07083073,0.018089063,-0.040667363,0.15310714,0.18770237,-0.017570684,0.20007485,-0.017464064,-0.08505523,0.10035944,0.16482913,0.08965502,0.03861316,-0.01670045,-0.027528431,-0.04978408,-0.13433513,-0.05424798,0.1889752,-0.02039932,-0.2111844,0.08257174,0.15014848,-0.011296482,-0.08754956,-0.06257773,-0.42348483,0.04755608,0.047451712,-0.06313447,0.29575804,-0.012074115,-0.035439096,-0.1933048,0.11556797,-0.00716275,0.10640663,0.021044727,-0.0047972645,-0.15291528,-0.23705778,0.035559677,0.16353549,-0.108238876,0.2350103,-0.04697906,0.15459426,-0.040784992,0.1072427,-0.11113261,-0.21213686,0.0949877,0.063702546,-0.16103725,0.13564262,-0.05024838,-0.111212075,0.07674707,-0.06960189,-0.050670642,0.009746578,0.0057031363,0.04622143,0.013932947,-0.178035,0.17892188,0.10997518,-0.010491745,-0.10563813,-0.07417957,-0.1508268,0.22176467,-0.18237002,0.27738804,-0.0947196,0.09067392,-0.19274694,0.027146058,-0.20272146,0.034166325,0.18359193,0.020208118,-0.00053503364,-0.13729326,-0.1794682,-0.073411934,0.032645017,0.08885255,0.035265967,0.09117229
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,1,0.08507396,-0.006801877,-0.0050636744,0.18308005,-0.088910714,0.049067587,0.023876315,-0.27732375,0.05328057,-0.022906344,0.22661336,0.06473052,-0.027226366,0.27864218,-0.16223562,-0.67962855,-0.1604807,0.10451038,0.02719581,-0.09887874,0.09250661,0.11382049,0.11832228,-0.035077475,-0.21504077,-0.016322091,-0.19184645,0.118700296,-0.1485082,0.056138147,-0.033269465,0.106307484,-0.1450976,-0.10557244,0.032119706,-0.09350068,0.14746192,0.121589914,0.100636184,0.03881023,-0.047204174,0.117111266,0.16815309,-0.021537041,0.19322398,-0.08028942,-0.030607771,0.1293764,0.21397264,0.027394902,0.0317246,-0.10337127,0.032885484,-0.05927312,0.0044332445,-0.05245182,0.22199453,-0.07978447,-0.2232286,0.061972063,0.17664179,-0.04200715,-0.21084161,-0.04771807,-0.413232,0.069386214,0.10777798,-0.044371538,0.22826655,-0.04059863,-0.006447062,-0.2784934,0.09607425,0.047209032,0.12457089,-0.06541245,-0.04911004,-0.18493594,-0.21759057,0.03926278,0.16384058,-0.23152277,0.15563455,-0.0088069495,0.12913747,-0.059145257,0.06097483,-0.08062346,-0.1907625,0.057898745,0.10018089,-0.18676822,0.069825605,-0.066362485,-0.061250255,0.1336797,-0.09486069,-0.07852988,-0.042971745,-0.004968062,0.07582781,0.053814903,-0.2821124,0.17231524,0.10019921,0.01927007,-0.09447153,-0.05664644,-0.18130736,0.12296052,-0.12092813,0.31445345,-0.103797615,0.22126526,-0.17960447,-0.012555236,-0.2167058,0.024094895,0.19558185,0.0012614653,-0.017326724,-0.14758661,-0.13014351,0.1016838,-0.07298384,0.13376363,0.0404886,-0.013829671
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,2,0.05857548,-0.022684857,0.016419806,0.20289628,-0.11409713,0.072397776,-0.030930415,-0.2805236,0.012031145,-0.06429685,0.19857414,0.058792733,0.03893467,0.27261838,-0.19932191,-0.7069522,-0.14815487,0.14191374,-4.664436e-05,-0.040390007,0.11033428,0.049798474,0.10845068,-0.048058577,-0.25610137,-0.045170695,-0.21211861,0.19592358,-0.18213493,0.027067212,-0.012667032,0.035206154,-0.15428936,-0.1097801,0.05896475,-0.056933552,0.18848984,0.0877354,0.009173885,0.053049035,-0.09967249,0.118619755,0.17949052,-0.0721098,0.20633242,-0.06984524,0.013861578,0.09386494,0.2291793,-0.00020297896,0.019867565,-0.11944316,0.02556236,-0.0869193,0.042678423,-0.0482565,0.28708318,-0.10677168,-0.22449346,0.064409494,0.15282889,-0.11304462,-0.27146408,-0.082093805,-0.45971572,0.026729021,0.08631182,0.0349767,0.18305828,-0.0018651057,-0.029097833,-0.2567617,0.06339608,0.13817006,0.14415202,-0.14145137,-0.09995058,-0.20010631,-0.16815025,0.051009793,0.2846023,-0.2625263,0.11271998,-0.012936259,0.05314634,-0.020014979,0.04607939,-0.109749645,-0.19714692,0.04946583,0.16236392,-0.21322486,0.08766882,-0.0931958,-0.09478329,0.12319011,-0.06643262,-0.11301406,0.016228925,-0.008553207,0.10404888,0.04540227,-0.31177828,0.24144512,0.0696151,0.046405718,-0.05410464,-0.03362561,-0.16162598,0.016000662,-0.13318981,0.3771358,-0.011699162,0.26964924,-0.15245312,-0.06974846,-0.22190532,0.06298503,0.14253794,-0.04291096,-0.018375881,-0.060587138,-0.14945818,0.10581383,-0.0659431,0.16159509,-0.035690907,-0.041555166
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,3,0.046685442,-0.014136931,0.017571826,0.22591446,-0.08637386,0.07606508,-0.09228956,-0.33550802,0.016620189,-0.12665796,0.1732167,0.03149789,-0.033677425,0.21166527,-0.19117641,-0.7146293,-0.12618697,0.23014922,-0.007841181,-0.04679108,0.15991141,0.03733676,0.15775791,-0.0792564,-0.2441335,-0.04617863,-0.19913791,0.21369174,-0.24854763,-0.06749794,-0.01629911,-0.011960928,-0.12655124,-0.13403317,0.039226707,-0.039152943,0.18638714,0.107676685,-0.025276437,0.048118614,-0.11692772,0.10328572,0.18943465,-0.08532959,0.1991863,-0.03022505,0.10725571,0.030716566,0.19762304,0.025704585,-0.004327085,-0.098828636,0.04978931,-0.10464844,0.037866823,-0.035746157,0.2510956,-0.08987132,-0.27094385,0.03714878,0.097078875,-0.17094287,-0.25931126,-0.15854558,-0.48255566,-0.033613272,0.08673701,0.021190617,0.16301486,0.0041135903,-0.07010127,-0.21031523,0.13127662,0.17446937,0.10348693,-0.21587384,-0.09180358,-0.23956907,-0.13963136,0.06798145,0.26816922,-0.31790558,0.0538642,0.0025206404,-0.018681303,0.0062616616,0.009536542,-0.059417527,-0.1821673,0.04346621,0.24407175,-0.15002024,0.11797386,-0.06354879,-0.083452605,0.14043117,-0.04362581,-0.118829265,0.09457984,-0.055623043,0.11619141,0.08208362,-0.32807556,0.23026821,0.05023024,0.072471276,-0.04386635,-0.08933191,-0.14023948,-0.022482898,-0.12321722,0.42932972,0.013603497,0.2796128,-0.099749014,-0.015067948,-0.2374791,0.07190988,0.1795207,-0.05462302,-0.06227,-0.023625875,-0.2083114,0.08177195,-0.052482404,0.18600278,-0.02579723,-0.05577721
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,4,0.07370634,-0.0048674177,-0.029625319,0.16108426,-0.08669629,0.086707994,-0.0567564,-0.3214616,-0.034067556,-0.16525641,0.187329,-0.03197771,-0.069735855,0.19340062,-0.25291038,-0.7036101,-0.10075301,0.17252539,-0.06093773,-0.072354406,0.18288243,0.036502026,0.17349337,-0.118551895,-0.21849984,-0.067438215,-0.21373436,0.27837887,-0.25598198,-0.06838946,-0.013483044,-0.01852386,-0.1531763,-0.17696857,0.011272874,-0.09206262,0.15762132,0.12630229,-0.028658904,0.05838257,-0.07889005,0.12815638,0.20311391,-0.07773911,0.20658979,-0.006371662,0.12137075,0.01739696,0.24542283,0.0495415,-0.042893764,-0.091578014,0.08941446,-0.08076315,0.04809729,-0.06994066,0.22305667,-0.07537727,-0.31246483,0.052347317,0.15389575,-0.17513728,-0.31085622,-0.16075945,-0.48721623,-0.06323519,0.09119882,0.024381634,0.18934102,-0.06491179,-0.06832664,-0.18654676,0.13251981,0.1850583,0.044574033,-0.1811369,-0.09678603,-0.26501626,-0.13272879,0.049903356,0.2667505,-0.33534142,-0.035745528,0.062792316,-0.005019324,-0.019838624,0.05760526,-0.06477015,-0.20007163,-0.009051321,0.1950596,-0.17047523,0.14102294,-0.04212622,-0.12656206,0.17541951,0.0011104941,-0.10240723,0.06278601,-0.070071444,0.13468482,0.085218355,-0.31184486,0.19117516,-0.016735166,0.08656239,-0.057423737,-0.052062646,-0.16601333,-0.039357208,-0.11750712,0.4742095,0.04492476,0.2659325,-0.14016163,-0.05375043,-0.1992446,0.011281168,0.16241708,-0.07302603,-0.11887148,-0.043422587,-0.1679883,0.07053092,-0.051272124,0.19127953,0.010125086,-0.04827691
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,5,-0.027849654,0.012733138,-0.05522872,0.09456216,-0.0779046,0.030441502,0.0027708784,-0.28309005,-0.03438998,-0.14897549,0.19416535,-0.09212354,-0.08768421,0.1636433,-0.25021565,-0.6805666,-0.11112011,0.08521058,0.050803695,0.04892013,0.122618265,0.060870502,0.18559194,-0.105635256,-0.17981082,-0.026895018,-0.15161927,0.2085189,-0.24195914,-0.05506501,0.04795994,-0.013379906,-0.15575272,-0.15095222,-0.039282758,-0.07219613,0.15006728,0.13046627,-0.053417183,0.009891946,-0.022764174,0.17134288,0.17542158,0.010838102,0.27354077,-0.028228804,0.07292363,-0.013449829,0.27120674,0.049208317,-0.09472276,-0.14964592,0.18283457,-0.017751332,0.06212093,-0.05701726,0.20653874,-0.14340386,-0.30834773,0.0016698735,0.21963795,-0.15867734,-0.23170915,-0.102948315,-0.45845887,-0.061891105,0.07380472,0.08648548,0.21594103,-0.0034824926,-0.027878087,-0.22057426,0.09130821,0.25645533,-0.020622468,-0.13380611,-0.018313378,-0.2746048,-0.06350556,0.105651736,0.20251323,-0.20338032,-0.060399987,0.037610278,-0.07347155,0.027850956,0.045947447,-0.09715341,-0.19996873,-0.011988876,0.17680484,-0.105649665,0.025303297,-0.055639934,-0.10452424,0.14270346,0.01858456,-0.122370556,0.083628505,-0.12564933,0.083621405,0.08520368,-0.3164482,0.13799568,-0.013745047,0.101432584,-0.021003453,-0.11064111,-0.123651266,-0.023005974,-0.10419512,0.47846684,0.062681966,0.17674841,-0.073264405,-0.1336576,-0.23877688,-0.06328124,0.16064286,-0.028350968,-0.13780542,-0.053310715,-0.17585796,-0.003149094,-0.025700001,0.19148244,-0.0075917514,-0.016875213
mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,/home/ripal/ilvr_files/gridimages2_npy_output_test/mask_ct1000_NBIADownloadDir_NLST_100012_01-02-1999-NLST-LSS-56831_2-0OPASEVZOOMB30f3002.012075.040.0null-00079_2.npy,6,0.026866974,0.02610565,-0.093912266,0.06184264,-0.025247257,0.042240787,0.027856223,-0.2508072,-0.07376921,-0.1515275,0.17765243,-0.078787036,-0.049189113,0.099776775,-0.3566444,-0.6882495,-0.069783784,0.061770655,0.05275484,0.011048655,0.099606566,0.18373837,0.21671441,-0.1658084,-0.17004463,0.039589256,-0.15940551,0.17178892,-0.28001225,-0.04875919,-0.0016914764,-0.11924755,-0.17895979,-0.21283633,-0.058171514,-0.059002377,0.14361578,0.14823037,-0.097342394,0.010729391,0.01224257,0.14154842,0.14829135,-0.0424738,0.2654865,-0.0272436,0.08392815,-0.05337208,0.27627373,0.07611376,-0.12335847,-0.19259143,0.33555475,-0.0016441997,0.030985996,-0.016210146,0.107722625,-0.122419074,-0.2534593,0.107384406,0.1573767,-0.2386342,-0.073174715,-0.10524952,-0.40077385,-0.010212908,0.088382155,0.049603112,0.16763172,-0.022685727,-0.10628669,-0.16440557,0.034298133,0.1022587,-0.08533558,-0.121508166,-0.068144456,-0.30337012,0.005778726,0.08332045,0.10369667,-0.16850458,-0.049116746,0.08138004,-0.035740152,0.06068268,0.113275334,-0.049733926,-0.24916038,0.04976108,0.12911403,-0.11028069,-0.017066624,-0.083638415,-0.14322422,0.069812246,-0.030816007,-0.13763745,0.1226171,-0.20256266,-0.06600217,-0.033652134,-0.20805402,0.16402283,-0.05803188,0.12950292,-0.040929835,-0.30222017,-0.0243646,-0.04934671,-0.17493138,0.45694795,0.041641977,0.077922314,-0.033179786,-0.23034371,-0.12241146,-0.046981566,0.14070566,0.030459145,-0.06756742,-0.11888957,-0.13002673,-0.0011389442,-0.034024715,0.23240988,-0.103195794,0.0112222815
